,Title,Organization,Skills,Ratings,Review counts,Metadata
836,Advanced Resource and Enterprise Management in Primavera P6,Packt," Earned Value Management, Resource Planning, Scheduling, Resource Management, Resource Allocation, Capacity Planning, Resource Utilization, Project Schedules, Project Management, Project Coordination, Project Management Software, Project Controls, Cost Management, Enterprise Resource Planning, Performance Metric, Work Breakdown Structure, Budget Management, Expense Management, Change Control, Data Import/Export",0,0,Advanced · Course · 1 - 3 Months
837,Advanced Selenium Techniques and Framework Introduction,Packt," Selenium (Software), Test Automation, Test Case, Software Testing, Application Frameworks, Automation, Cascading Style Sheets (CSS), Javascript and jQuery, Web Scraping, Other Programming Languages, Hypertext Markup Language (HTML)",0,0,Intermediate · Course · 1 - 3 Months
838,Capstone Project: Applying UI/UX Design in the Real World ,IBM," User Research, Usability Testing, Prototyping, Wireframing, User Experience Design, User Centered Design, User Interface (UI) Design, Mockups, User Flows, Persona Development, Information Architecture",0,0,Intermediate · Course · 1 - 3 Months
839,Cyber Attack Countermeasures,New York University," Authentications, Public Key Infrastructure, Cryptography, Data Encryption Standard, Computer Security, Cybersecurity, Network Security, Security Controls, Encryption, Multi-Factor Authentication",0,0,Intermediate · Course · 1 - 4 Weeks
840,3D Models for Virtual Reality,University of London," Virtual Reality, Augmented and Virtual Reality (AR/VR), Unity Engine, Visualization (Computer Graphics), Virtual Environment, Computer Graphics, Video Game Development, Game Design, Performance Tuning",0,0,Intermediate · Course · 1 - 4 Weeks
841,Network Traffic Analysis with Wireshark,SkillUp EdTech," Network Monitoring, Network Troubleshooting, Network Security, Incident Response, Anomaly Detection, Network Analysis, Cyber Security Assessment, Network Protocols, Threat Detection, Technical Communication, Distributed Denial-Of-Service (DDoS) Attacks, Computer Security, Cybersecurity, Vulnerability Assessments",0,0,Intermediate · Course · 1 - 3 Months
842,Coding the Static Restaurant Site,Johns Hopkins University," Responsive Web Design, HTML and CSS, Bootstrap (Front-End Framework), Web Design and Development, Browser Compatibility, User Interface and User Experience (UI/UX) Design, User Experience Design, Requirements Analysis, Client Services, Javascript",0,0,Mixed · Course · 1 - 4 Weeks
843,IBM COBOL Basics,IBM," COBOL (Programming Language), Editing, Mainframe Computing, Business Logic, Programming Principles, Data Structures, Computational Logic, Data Storage, Debugging, Procedure Development, Program Implementation",0,0,Beginner · Course · 1 - 4 Weeks
844,Introduction to Programming,"Birla Institute of Technology & Science, Pilani"," C (Programming Language), Computer Hardware, Computer Programming, Computer Architecture, Computational Thinking, Data Structures, Algorithms, File Management, Debugging, Data Management",0,0,Beginner · Course · 1 - 3 Months
845,Responsible AI in the Generative AI Era,Fractal Analytics," Generative AI, Data Ethics, Artificial Intelligence, AI Personalization, Information Privacy, Critical Thinking, Problem Solving",0,0,Beginner · Course · 1 - 4 Weeks
846,"Mobile App Notifications, Databases, & Publishing",SkillUp EdTech," Flutter (Software), Mobile Development, React Native, Apple iOS, iOS Development, Back-End Web Development, Android Development, Application Development, UI Components, Application Deployment, Operational Databases, Database Development, Databases, Product Support, User Interface and User Experience (UI/UX) Design, Application Performance Management, Marketing Strategies",0,0,Intermediate · Course · 1 - 3 Months
847,Data Structures & Backend with Java,Board Infinity," Spring Boot, Restful API, Model View Controller, Spring Framework, Java, Java Programming, Web Services, Back-End Web Development, Data Structures, Object Oriented Programming (OOP), Authentications, Authorization (Computing)",0,0,Advanced · Course · 1 - 4 Weeks
848,Learn Python: 1,Scrimba," Data Structures, Programming Principles, Python Programming, User Interface (UI), Scripting, Scripting Languages, Computer Programming, Web Development Tools, Software Engineering, Web Development",0,0,Beginner · Course · 1 - 4 Weeks
849,User Interface in Game Design,Epic Games," Unreal Engine, User Interface (UI), User Interface (UI) Design, UI Components, Game Design, Video Game Development, User Interface and User Experience (UI/UX) Design, Programming Principles, Prototyping, Motion Graphics",0,0,Beginner · Course · 1 - 4 Weeks
850,Iteration Planning and PI in Scaled Agile Framework,Board Infinity, ,0,0,Intermediate · Course · 1 - 4 Weeks
851,Introduction to Cybersecurity Foundations,Infosec," Cybersecurity, Cloud Computing, Network Monitoring, Command-Line Interface, General Networking, Linux, Windows PowerShell, Virtual Machines",0,0,Beginner · Course · 1 - 4 Weeks
852,Getting Started with Angular,Edureka," Angular, TypeScript, Application Frameworks, Web Applications, Bootstrap (Front-End Framework), JavaScript Frameworks, UI Components, Web Development Tools, Software Architecture, Network Routing, Cascading Style Sheets (CSS), Command-Line Interface",0,0,Beginner · Course · 1 - 4 Weeks
853,Advanced Data Handling and Reactive Programming Concepts,Edureka," Angular, Web Content Accessibility Guidelines, Secure Coding, Front-End Web Development, TypeScript, Application Security, JavaScript Frameworks, Performance Tuning, Application Performance Management, User Interface (UI), Usability, Web Applications, Event-Driven Programming, UI Components, Authorization (Computing), Data Store, Authentications, Data Validation, Server Side",0,0,Intermediate · Course · 1 - 3 Months
854,Orientaзгo a Objetos com Java,Instituto Tecnolуgico de Aeronбutica," JUnit, Object Oriented Programming (OOP), Java, Java Programming, Object Oriented Design, Unified Modeling Language, Unit Testing, Software Engineering, Agile Software Development, Software Design, Software Development, Programming Principles, Eclipse (Software)",0,0,Intermediate · Course · 1 - 3 Months
855,Laboratуrio de Programaзгo Orientada a Objetos - Parte 1,Universidade de Sгo Paulo," Model View Controller, Unified Modeling Language, Object Oriented Programming (OOP), Software Design Patterns, Software Design, Java Programming, Computer Programming, Debugging, Software Architecture, Programming Principles, Other Programming Languages, Prototyping",0,0,Intermediate · Course · 1 - 3 Months
856,Microservices and Deployment by using ASP.NET,Board Infinity," Docker (Software), Azure DevOps, Containerization, Microservices, ASP.NET, DevOps, .NET Framework, CI/CD, Software Development, Software Architecture, Continuous Delivery, Continuous Integration, Restful API, Application Deployment, Web Services, Web Applications",0,0,Advanced · Course · 1 - 4 Weeks
857,Foundations of NIST Cybersecurity Frameworks,Packt," NIST 800-53, Risk Analysis, Business Risk Management, Security Management, Continuous Monitoring, Security Controls, System Monitoring, Risk Management, Cybersecurity, Cyber Risk, Cyber Security Policies, Enterprise Security, Threat Detection, Auditing",0,0,Intermediate · Course · 1 - 4 Weeks
858,Java Programming Fundamentals and Object-Oriented Concepts,Packt," Java Programming, Java, Object Oriented Programming (OOP), Object Oriented Design, Eclipse (Software), Computer Programming, Development Environment, Integrated Development Environments, Programming Principles, Data Structures, Software Installation",0,0,Beginner · Course · 1 - 3 Months
859,Blockchain and Cryptography Overview,SkillUp EdTech," Blockchain, Cryptography, Cybersecurity, Network Security, Information Systems Security, Key Management, Encryption, Data Integrity, Distributed Computing, Transaction Processing, Algorithms",0,0,Beginner · Course · 1 - 4 Weeks
860,Advanced Selenium WebDriver and Test Automation,Packt," Selenium (Software), Test Automation, Software Testing, Test Case, Javascript and jQuery, Browser Compatibility, Automation, Software Design Patterns, UI Components, Java",0,0,Intermediate · Course · 1 - 3 Months
861,Advanced Java Programming and Web Development,Packt," Selenium (Software), Web Development Tools, Cascading Style Sheets (CSS), Java Programming, Extensible Markup Language (XML), Data Import/Export, Test Automation, Apache, Debugging, File Management, Programming Principles",0,0,Intermediate · Course · 1 - 3 Months
862,Operating System Foundations,Infosec," Penetration Testing, Linux Commands, Command-Line Interface, Cyber Security Assessment, Linux, Cybersecurity, Operating Systems, Vulnerability Assessments, Windows PowerShell, Microsoft Windows, Computer Systems, Mac OS",0,0,Mixed · Course · 1 - 4 Weeks
863,Oracle SQL Basics,LearnQuest," SQL, Oracle Databases, Database Design, Database Management, Relational Databases, Data Access, Data Integrity, Performance Tuning, Data Structures",0,0,Beginner · Course · 1 - 4 Weeks
864,Oracle SQL Proficiency,LearnQuest," SQL, Oracle Databases, PL/SQL, Database Management, Relational Databases, Database Design, Databases, Data Modeling",0,0,Beginner · Course · 1 - 4 Weeks
865,Software Engineering: Modeling Software Systems using UML,The Hong Kong University of Science and Technology," Requirements Analysis, Unified Modeling Language, Object Oriented Design, Functional Requirement, Data Modeling, Systems Analysis, Object Oriented Programming (OOP), Systems Development Life Cycle, System Requirements, Software Development, Software Engineering, Software Systems, Project Planning, Project Management",0,0,Intermediate · Course · 1 - 3 Months
866,Concurrent Programming in Java,Rice University," Java Programming, Java, Distributed Computing, Data Structures, System Programming, Programming Principles, Algorithms, Computer Science",0,0,Intermediate · Course · 1 - 3 Months
867,Create the User Interface with SwiftUI,Meta," User Interface (UI), Mobile Development, User Interface (UI) Design, Apple iOS, UI Components, Swift Programming, Apple Xcode, Application Development, Animations",0,0,Beginner · Course · 1 - 4 Weeks
